ssn;nif;nome;telefone;morada;data_nasc
95314486681;821148689;Bianca Vaz;908962314;Avenida da Lua, 8, 4945-338 Viana do Castelo;'1965-01-15'
62095554456;975957344;Íris Melo;926208681;Travessa das Oliveiras, 43, 5026-963 Braga;'1966-07-15'
53265738313;572629914;Amélia Sousa;945263093;Rua das Tulipas, 17, 2780-096 Oeiras;'1983-08-11'
85666590094;024741100;Kevin Cunha;986021542;Travessa do Bosque, 88, 9162-828 Funchal;'2018-05-31'
14773930798;170569558;Diana Pinheiro;919468488;Travessa do Sol, 60, 2710-267 Sintra;'1998-05-22'
72560917956;222864668;Lara Barbosa;970603882;Rua das Palmeiras, 25, 4604-750 Vila Nova de Gaia;'1992-07-14'
26766288939;987332158;Hugo Henriques;971901907;Praça de Espanha, 95, 9138-472 Funchal;'2021-07-15'
38859967113;365973693;Hélder Mendes;932052257;Praça dos Desejos, 44, 5412-119 Bragança;'1962-07-04'
37396854527;917819827;Margarida Cruz;976375273;Rua das Amendoeiras, 12, 4880-654 Braga;'1989-11-07'
88185687202;239365050;Beatriz Moura;955206180;Avenida dos Aliados, 72, 2904-553 Setúbal;'2006-05-05'
00117356933;133275747;Helena Moura;932279553;Praça da Paz, 60, 8297-570 Faro;'2020-10-18'
86086862636;773911355;Jéssica Freitas;951493478;Avenida dos Pássaros, 81, 4939-071 Viana do Castelo;'1968-10-14'
98201923221;334917656;Artur Silva;998328717;Avenida dos Oceanos, 16, 2959-353 Setúbal;'1955-12-22'
59183451532;394980805;Helena Correia;991043138;Avenida das Fontes, 82, 2780-716 Oeiras;'2022-10-16'
98270641076;786701244;Manuel Santos;905689271;Rua das Oliveiras, 31, 2650-781 Amadora;'1956-04-23'
72881226957;775810575;Júlia Sousa;943807989;Avenida dos Descobrimentos, 28, 2646-151 Cascais;'2017-12-18'
29381355992;764848632;Bianca Melo;909157556;Travessa do Bosque, 94, 5323-351 Bragança;'1962-06-12'
97055745938;268443355;Vânia Ribeiro;975072761;Avenida das Fontes, 82, 2958-933 Setúbal;'1963-11-07'
63937648434;891412439;Fernando Matos;984347028;Avenida da Praia, 74, 2780-801 Oeiras;'1968-03-25'
46556990513;219501337;Hélder Abreu;987236073;Rua das Oliveiras, 45, 4715-777 Vila Nova de Gaia;'1955-04-13'
11231991518;900007328;Fernanda Bento;994585470;Praça da Liberdade, 78, 4328-063 Porto;'1987-04-07'
69735361233;653759767;Jacinto Rosa;902393556;Praça da Alegria, 78, 2420-021 Leiria;'1960-09-24'
85061275130;659379011;Sara Vieira;999028426;Avenida dos Pássaros, 70, 3231-719 Coimbra;'1954-03-05'
92665572172;926800881;Daniela Araújo;923893004;Rua das Tulipas, 6, 2938-898 Setúbal;'2018-10-12'
11994825762;334800453;Eva Rosa;986533764;Travessa do Horizonte, 79, 2926-531 Setúbal;'1971-01-04'
58946234448;617378191;Júlia Caldeira;975841430;Travessa dos Rios, 63, 2647-704 Cascais;'1988-07-11'
55635032254;678254315;Inês Borges;932560196;Rua dos Cravos, 43, 3102-432 Coimbra;'1985-01-28'
53326936529;855501521;Jorge Brito;947057410;Praça do Comércio, 5, 1536-781 Lisboa;'1971-12-14'
15686330826;407263035;Diana Nunes;956941825;Praça dos Desejos, 7, 4927-079 Viana do Castelo;'1998-07-09'
48548850999;290721462;Simone Abreu;983552364;Avenida da Montanha, 28, 4756-147 Vila Nova de Gaia;'2007-05-23'
01434756558;711976641;Catarina Melo;989207051;Travessa da Esperança, 51, 2711-150 Sintra;'2003-06-01'
12410267094;523666217;Ana Lourenço;938710811;Avenida das Colinas, 85, 7147-932 Évora;'1976-04-22'
93246728913;597103143;Vasco Correia;913860304;Praça da Sé, 86, 2979-160 Setúbal;'1990-02-03'
62540355845;286826564;Fernando Pessoa;933406275;Rua dos Pinheiros, 36, 4921-257 Braga;'2022-03-05'
49682173398;294843798;Liliana Correia;940790232;Praça de Espanha, 66, 2650-092 Amadora;'1993-09-18'
98669141287;325107353;Catarina Matos;901396107;Rua dos Girassóis, 24, 4968-747 Viana do Castelo;'1967-03-26'
34146555623;987856023;Vânia Pereirinha;952698445;Avenida das Águias, 3, 4910-719 Braga;'1950-07-24'
08416791860;662864632;Carlos Teixeira;963674816;Avenida das Rosas, 86, 2650-515 Amadora;'1990-07-31'
58571039952;833583674;Dinis Ribeiro;992098195;Avenida da Montanha, 1, 4970-139 Viana do Castelo;'1995-09-04'
53028855781;719848967;Margarida Paiva;983650860;Praça dos Sonhos, 5, 9334-767 Funchal;'1953-01-27'
29265504617;757028539;Manuel Gonçalves;950642875;Praça dos Desejos, 74, 2648-702 Cascais;'2001-04-02'
81393112223;436216011;Júlio Matos;912755466;Avenida dos Ventos, 43, 4929-944 Viana do Castelo;'2005-01-16'
39514423557;519869126;Tânia Miranda;939553782;Praça do Comércio, 35, 4847-552 Guimarães;'1970-06-02'
23534864714;553432209;Tatiana Caldeira;935000915;Avenida da República, 44, 4972-504 Viana do Castelo;'2006-03-19'
31406716598;960119205;Hugo Lopes;990802078;Rua das Magnólias, 76, 2715-859 Sintra;'1955-11-07'
30895098905;571251553;Carla Matos;951362567;Praça da Serenidade, 2, 9156-881 Funchal;'1969-02-24'
34998356184;054785984;Ricardo Matos;922060862;Praça das Ilusões, 84, 7130-195 Évora;'1977-02-18'
95150596053;422327356;José Moreira;942315798;Travessa da Esperança, 57, 2711-371 Sintra;'1987-12-09'
11982690368;843924964;Dinis Quaresma;900491369;Rua das Margaridas, 92, 4989-983 Viana do Castelo;'1965-07-20'
96577579444;192030529;Artur Silva;905426273;Rua das Margaridas, 55, 2650-115 Amadora;'2008-08-13'
32874537883;393759658;Sara Correia;997733953;Praça da Sé, 19, 8131-657 Faro;'1980-04-08'
70852806391;174912337;Pedro Tavares;998016008;Travessa das Sombras, 33, 4884-220 Braga;'1971-02-18'
24735422538;643145655;Leonardo Mota;903125112;Rua dos Girassóis, 19, 4889-243 Guimarães;'2018-12-15'
50458970440;613444361;Carlos Valente;921622897;Avenida dos Descobrimentos, 98, 4937-884 Braga;'1952-06-21'
86495957356;171952330;Ana Luísa Tavares;986407244;Rua dos Girassóis, 76, 4861-242 Guimarães;'1986-03-02'
21387529957;561524539;Daniela Fernandes;959157997;Avenida dos Descobrimentos, 8, 4717-524 Vila Nova de Gaia;'1967-07-08'
61639594521;054262482;Isabel Alves;950642373;Travessa das Marés, 24, 2948-951 Setúbal;'2011-03-04'
51124132829;895891521;Ricardo Miranda;947350112;Rua dos Cedros, 49, 1793-211 Lisboa;'1973-01-20'
88118920370;137180140;Vânia Freitas;953926750;Rua dos Pinheiros, 74, 4990-060 Viana do Castelo;'1966-05-06'
93329779600;836463161;Margarida Caldeira;921897333;Avenida das Rosas, 93, 2647-157 Cascais;'2012-01-16'
36463308681;174631616;Manuel Batista;982784883;Rua dos Narcisos, 84, 1341-211 Lisboa;'1990-10-13'
53843337735;618113067;António Cruz;975783841;Rua dos Pinheiros, 52, 5421-042 Bragança;'2004-05-03'
40393985379;712538554;Lara Moreira;982538143;Praça de Espanha, 2, 7359-788 Évora;'1966-01-14'
13867750231;810164540;Nuno Ramos;935277559;Praça dos Sonhos, 76, 5660-263 Bragança;'2001-08-19'
97415759885;195781643;Vera Barbosa;903745710;Rua das Violetas, 59, 8381-741 Faro;'1999-10-29'
38667022096;078672399;Luís Madeira;988553449;Rua dos Cravos, 58, 4981-657 Viana do Castelo;'2017-09-11'
68086875760;884065247;Ana Rocha;954721862;Rua das Tulipas, 20, 4933-717 Viana do Castelo;'1958-05-21'
13881101067;666677580;Amélia Quaresma;901529913;Praça da Serenidade, 52, 2647-734 Cascais;'1984-10-03'
73300113197;908993404;Mónica Maia;994399375;Travessa do Sol, 48, 2648-046 Cascais;'1966-11-25'
02285489366;496783761;Simão Pereira;979021447;Rua dos Cravos, 76, 2650-588 Amadora;'1960-09-12'
24289837265;020561048;Daniela Jesus;998623582;Praça da Alegria, 12, 2921-950 Setúbal;'1961-10-10'
96200510420;696921992;Francisco Cruz;938866822;Praça do Amor, 17, 3203-751 Coimbra;'1970-11-26'
46926757419;005113649;Filipa Rosa;964849773;Avenida Central, 91, 7274-620 Évora;'2005-09-11'
99482295172;954024706;Sara Fonseca;908419083;Rua das Margaridas, 5, 4458-617 Vila Nova de Gaia;'1954-10-01'
46635885704;381999829;Carlos Duarte;983588569;Praça do Sonho, 49, 4596-866 Vila Nova de Gaia;'1983-10-03'
68151130835;583833569;Daniela Melo;988201374;Avenida das Águias, 40, 8177-237 Faro;'1996-02-08'
09126620752;921370327;Liliana Miranda;970288472;Travessa dos Rios, 2, 4509-508 Vila Nova de Gaia;'1999-10-01'
15619258674;360201073;Diana Valente;943561569;Rua das Tulipas, 47, 2647-647 Cascais;'1998-04-16'
56301610496;239590112;Lara Machado;912153143;Praça das Ilusões, 53, 8379-870 Faro;'1980-03-27'
30497190852;414514528;Rui Brito;951329517;Avenida dos Ventos, 72, 9340-951 Funchal;'2002-03-20'
85290617082;301998565;Eduardo Jesus;951924916;Avenida dos Oceanos, 56, 4724-475 Vila Nova de Gaia;'2010-07-22'
27698018667;141023670;Eva Amorim;975799492;Praça da Serenidade, 12, 3269-591 Coimbra;'1970-10-10'
71152684659;984411902;Fernando Neves;938208872;Rua das Amendoeiras, 26, 5380-100 Bragança;'1970-10-13'
81247659234;508293285;Leonardo Monteiro;907672070;Rua das Flores, 46, 8348-952 Faro;'1962-09-30'
70704138590;690730606;Liliana Costa;987497700;Avenida dos Oceanos, 77, 2407-802 Leiria;'2018-03-07'
18699196324;697242943;Bruno Neves;950771089;Travessa da Felicidade, 80, 1503-084 Lisboa;'2013-01-06'
28067276944;724196664;Andreia Braga;992419936;Praça da Serenidade, 92, 4952-165 Viana do Castelo;'1996-08-10'
24762319336;599471178;José Gaspar;976854913;Praça do Sonho, 45, 9140-254 Funchal;'2010-09-19'
03746342763;771571068;Cristina Lopes;907884710;Avenida das Colinas, 10, 9224-836 Funchal;'1954-05-29'
23476421172;929702448;Liliana Brito;956720208;Travessa das Sombras, 72, 2884-835 Almada;'1978-03-01'
41065899206;843205603;Ana Moreira;964675277;Praça das Ilusões, 45, 7148-370 Évora;'1956-07-10'
94758763255;093925776;Hélder Nunes;952824163;Avenida das Colinas, 71, 2780-276 Oeiras;'1965-11-19'
53519511604;526390084;Filipa Ribeiro;952842599;Praça das Estrelas, 35, 2826-692 Almada;'1967-05-26'
54723211219;626229396;Isabel Fonseca;939198444;Travessa do Mar, 56, 2986-010 Setúbal;'1978-02-18'
72805445569;599168701;Josué Abreu;994800478;Rua das Margaridas, 94, 4542-724 Vila Nova de Gaia;'1979-05-24'
17576876961;517795227;Patrícia Fonseca;978398507;Avenida da Lua, 7, 2406-218 Leiria;'2022-08-22'
55725072906;507117552;Daniela Neves;911624107;Travessa do Ouro, 93, 2713-980 Sintra;'1983-05-28'
61485197898;653525417;Liliana Silveira;928315543;Rua das Margaridas, 23, 4223-376 Porto;'2000-08-15'
57538381402;208983705;Jorge Pereirinha;977369089;Praça de Espanha, 94, 2649-485 Cascais;'1983-11-19'
82572967180;432304313;David Carvalho;915219442;Rua das Tulipas, 36, 2487-931 Leiria;'1974-09-24'
61710744316;090939613;Daniela Oliveira;923869954;Rua dos Cedros, 76, 2496-147 Leiria;'1966-07-24'
08746357645;551203096;Josué Fernandes;924495176;Praça do Sonho, 98, 2887-328 Almada;'2009-11-16'
15321105373;276996290;Paulo Branco;915952400;Praça da Harmonia, 76, 5503-549 Bragança;'1967-01-30'
57408377338;638864403;Artur Borges;951225104;Avenida das Fontes, 19, 4339-162 Porto;'2019-08-14'
38398893593;386012005;Andreia Silva;917246288;Travessa do Mar, 80, 9186-124 Funchal;'1973-04-28'
19365497047;098714521;João Ferreira;904142364;Rua dos Jasmins, 96, 5492-248 Bragança;'2016-08-18'
09956447246;831449291;Andreia Tavares;999530724;Rua das Amendoeiras, 61, 2648-329 Cascais;'1952-11-01'
64532480007;798469970;Sofia Freitas;981370089;Praça das Ilusões, 37, 4518-924 Vila Nova de Gaia;'1978-10-30'
91665396854;957178031;Hugo Vaz;918656195;Travessa das Papoilas, 82, 2710-161 Sintra;'1997-04-29'
98095586863;650339270;Joaquim Rosa;971164522;Travessa do Mar, 26, 5058-811 Braga;'1964-04-29'
19463849739;712114048;Vera Batista;959668785;Rua das Violetas, 75, 2650-977 Amadora;'2016-05-29'
49406255190;306110902;Teresa Santiago;927993342;Praça do Comércio, 83, 2419-624 Leiria;'1984-05-06'
70748456358;564558619;Vera Pinheiro;951579738;Rua das Magnólias, 59, 5435-097 Bragança;'2001-01-25'
74047346999;916687391;Rita Pereira;918116285;Avenida dos Oceanos, 75, 2645-669 Cascais;'1957-02-24'
82806021495;877936326;Filipa Amorim;968264396;Rua das Oliveiras, 6, 4603-739 Vila Nova de Gaia;'2014-03-10'
47296023120;406749891;Beatriz Mota;927337735;Rua das Amendoeiras, 85, 8121-032 Faro;'1999-08-05'
36090512210;073225605;Hugo Carvalho;914594842;Rua dos Jasmins, 53, 4910-041 Braga;'1955-03-26'
22391666846;006622178;Luís Batista;930553461;Praça das Estrelas, 8, 4166-554 Porto;'1968-08-06'
62086251408;802417756;Bianca Abreu;905658106;Rua das Orquídeas, 21, 2812-025 Almada;'1999-01-16'
49373095656;689200454;Helena Rosa;989239744;Praça do Comércio, 87, 2714-015 Sintra;'2006-12-27'
66474140135;255466377;Artur Borges;936420890;Travessa das Rosas, 68, 9139-527 Funchal;'1960-10-19'
97071580907;810718397;Liliana Moreira;957140175;Avenida das Colinas, 93, 5695-875 Bragança;'2004-12-17'
05577091092;633713358;Daniel Paiva;905046548;Travessa da Esperança, 73, 4041-376 Porto;'1963-03-27'
63381512570;997377853;Ricardo Leal;971694758;Rua das Amendoeiras, 90, 2488-452 Leiria;'1981-11-30'
14523000570;773061290;Isabel Piedade;943593493;Travessa do Mar, 46, 1669-875 Lisboa;'1957-02-02'
93397618319;021443238;Ana Luísa Piedade;993807471;Rua dos Cedros, 57, 2649-844 Cascais;'1976-06-03'
40645588600;482839771;Luís Gaspar;962533380;Avenida da Praia, 36, 2646-032 Cascais;'1977-05-17'
42794087305;912781800;Francisco Gonçalves;957502585;Praça do Comércio, 6, 4228-747 Porto;'1978-06-18'
98404905846;230964868;Leonor Santana;938011350;Travessa das Rosas, 80, 4202-825 Porto;'1969-11-22'
24032778909;510214872;Fernanda Lopes;970648862;Avenida dos Pássaros, 81, 2950-660 Setúbal;'1980-02-01'
44251398635;240587799;Rui Cruz;960601014;Praça do Sonho, 84, 5336-997 Bragança;'1998-06-12'
44933626339;175369835;António Paulino;901840211;Avenida das Rosas, 32, 2458-831 Leiria;'2000-12-17'
83085695605;189492703;Ricardo Cordeiro;946862021;Rua das Orquídeas, 27, 4873-410 Braga;'2001-05-24'
71393785662;587163921;David Santana;922791200;Rua das Palmeiras, 25, 2650-270 Amadora;'1956-06-13'
36432450771;910676434;Manuel Almeida;914969040;Rua das Orquídeas, 14, 2962-612 Setúbal;'1959-04-11'
32579701772;966299680;Fábio Marques;904359222;Rua das Oliveiras, 40, 2463-487 Leiria;'2023-04-09'
28455436997;401407565;Vera Silveira;956451168;Praça do Comércio, 5, 5413-346 Bragança;'1967-04-21'
67936865033;577874788;Mónica Monteiro;941891534;Travessa dos Lírios, 35, 5014-006 Braga;'1970-08-19'
26736598128;841957083;Josué Melo;972563608;Rua das Amendoeiras, 6, 5057-038 Braga;'1968-10-10'
49855559468;948241688;Fernando Lopes;907610879;Praça do Sonho, 67, 1268-597 Lisboa;'1954-01-09'
52719901388;384007155;Josué Ribeiro;911854822;Rua dos Cedros, 97, 3005-640 Coimbra;'1954-06-11'
23657501032;589873326;Pedro Vaz;935827213;Rua das Flores, 46, 4953-609 Viana do Castelo;'1952-06-27'
80238834679;943666252;Fernando Araújo;998400179;Praça de Espanha, 30, 5477-693 Bragança;'2023-01-25'
78277497405;929592035;José Bento;950708637;Travessa do Ouro, 28, 2780-723 Oeiras;'1972-09-26'
90261269635;009429878;Bianca Almeida;960440879;Rua das Oliveiras, 49, 2780-307 Oeiras;'2002-04-29'
07261728536;379382102;Eduardo Cardoso;919340720;Travessa do Ouro, 57, 4525-486 Vila Nova de Gaia;'1970-04-08'
83616665483;653777009;Vera Caldeira;974231950;Praça da Liberdade, 67, 2712-968 Sintra;'1982-09-08'
54485650428;721679888;Alberto Santiago;969918302;Rua das Amendoeiras, 17, 5661-891 Bragança;'1972-01-22'
80664715884;579469506;Leonardo Freitas;901835720;Praça dos Desejos, 3, 4881-134 Guimarães;'2008-08-27'
35529908023;005792108;Helena Barbosa;978341487;Avenida da Lua, 55, 3265-982 Coimbra;'1980-03-20'
41690952862;054830614;Pedro Branco;905285959;Rua dos Narcisos, 45, 2922-696 Setúbal;'1975-02-27'
40994877679;323535356;Carlos Teles;935831156;Travessa das Sombras, 12, 2712-571 Sintra;'2023-03-08'
99724075826;391365274;Ana Luísa Rosa;932855774;Avenida dos Ventos, 22, 4195-907 Porto;'1980-05-29'
03728855188;521330145;Rita Santiago;987176174;Praça da Alegria, 7, 4894-062 Guimarães;'2021-12-08'
65213770709;995219583;Leonardo Figueiredo;956129113;Praça do Amor, 17, 4801-173 Guimarães;'1979-02-03'
61985090272;910594722;Artur Gomes;962951911;Praça da Serenidade, 62, 4818-223 Braga;'1965-05-02'
41287270819;865584104;Carlos Freitas;916232577;Rua dos Pinheiros, 2, 5697-560 Bragança;'1986-11-08'
76780876252;504632634;Pedro Cunha;955410275;Travessa do Ouro, 94, 3237-875 Coimbra;'1986-06-05'
36120602506;910614542;Helena Correia;973284616;Travessa da Esperança, 84, 2485-039 Leiria;'1962-09-09'
54646447818;671976636;Eduarda Santos;911527995;Travessa das Papoilas, 91, 1718-492 Lisboa;'1963-12-10'
23207423115;181834573;Hélder Machado;915693808;Avenida das Águias, 93, 2713-098 Sintra;'2014-04-14'
81242915492;572762774;Isabel Bento;979239916;Travessa da Esperança, 100, 9243-767 Funchal;'1970-08-20'
15897568235;196467475;Vânia Teles;936024310;Travessa do Bosque, 7, 2892-980 Almada;'2000-08-19'
99361079951;822189094;Marisa Teixeira;931906514;Praça de Espanha, 18, 5005-179 Braga;'1991-01-23'
61138005029;518742223;Tatiana Maia;956571276;Avenida dos Pássaros, 8, 2712-247 Sintra;'2012-05-29'
41622120003;340602657;Leonor Pereirinha;981542097;Travessa do Ouro, 4, 4855-940 Guimarães;'2007-05-12'
35820565715;524613883;Miguel Barbosa;926332063;Avenida dos Ventos, 13, 4709-620 Braga;'1961-02-07'
34229085110;773964723;Manuel Miranda;986517382;Travessa dos Rios, 96, 4778-017 Vila Nova de Gaia;'2016-10-29'
28996529161;554806357;Júlia Rodrigues;938574198;Praça da Sé, 12, 5335-275 Bragança;'1998-09-24'
20481648174;170264202;Gonçalo Pinheiro;947943044;Praça da Harmonia, 96, 2714-898 Sintra;'2018-07-28'
77531237590;798648209;Jorge Neves;999961184;Avenida da Lua, 20, 4187-822 Porto;'1998-02-25'
36275856623;400278141;Andreia Pessoa;904022681;Travessa dos Lírios, 17, 2911-344 Setúbal;'1950-12-12'
37529695740;145114659;Eva Gomes;962362927;Praça do Amor, 71, 2649-395 Cascais;'1970-01-01'
60339622283;839056033;António Pires;954166195;Rua das Palmeiras, 66, 4497-079 Vila Nova de Gaia;'2017-05-21'
17689799667;050067369;Leonor Piedade;931793066;Travessa do Mar, 22, 9319-943 Funchal;'1951-09-19'
42881205812;289038074;Fábio Machado;979853504;Travessa do Bosque, 12, 8349-653 Faro;'1963-05-07'
41693308531;706278803;Andreia Pereira;989297231;Praça da Paz, 23, 2425-476 Leiria;'2019-07-07'
07789101118;264221257;Andreia Reis;957939464;Rua das Amendoeiras, 11, 2713-229 Sintra;'2019-07-09'
89029030224;525617383;Josué Lourenço;967007703;Avenida das Colinas, 97, 2780-647 Oeiras;'1976-02-06'
50973622097;024770861;Beatriz Figueiredo;971518436;Avenida da Montanha, 2, 2649-213 Cascais;'1979-02-10'
38376150880;675677963;Júlia Cruz;982066061;Praça dos Desejos, 59, 7209-413 Évora;'2013-03-27'
98102778539;538856981;Diana Caldeira;962560192;Travessa do Horizonte, 63, 2444-169 Leiria;'1995-09-12'
07918306768;590196925;Carolina Vieira;977684828;Rua das Amendoeiras, 68, 4081-283 Porto;'1962-12-13'
19596224628;344444871;Carlos Sousa;979775646;Travessa do Bosque, 40, 2803-663 Almada;'2005-07-01'
94215897478;124170290;Alberto Matos;909541204;Travessa das Rosas, 52, 8257-455 Faro;'1959-10-25'
28071417303;042801151;Jéssica Pinheiro;903740236;Avenida da Praia, 76, 7131-275 Évora;'1973-07-20'
76510300016;757936123;Jorge Neves;935654696;Rua das Margaridas, 28, 4971-259 Viana do Castelo;'1956-11-03'
23643194219;995340759;Ana Madeira;993521936;Travessa dos Lírios, 21, 8081-195 Faro;'1981-07-07'
12623611925;927283973;Carla Braga;975119851;Praça do Amor, 51, 3059-420 Coimbra;'1994-10-29'
37116386219;679987812;José Barbosa;982544211;Travessa dos Rios, 19, 2879-259 Almada;'1964-05-21'
99272768013;914424427;Leonardo Alves;917306135;Travessa dos Rios, 93, 4850-201 Guimarães;'1957-11-03'
67767008979;865191592;Margarida Freitas;993644710;Praça da Alegria, 27, 4273-528 Porto;'2023-10-25'
00404281859;022097429;Rita Freitas;921217575;Praça do Comércio, 32, 8184-386 Faro;'2018-05-19'
99480220249;589498421;Bianca Teixeira;989012970;Travessa das Estrelas, 95, 5511-659 Bragança;'1985-11-27'
96596662275;918511823;Ana Luísa Teixeira;988567042;Praça do Sonho, 58, 4818-985 Guimarães;'1974-07-27'
81564354741;068429769;Tatiana Paulino;913592131;Rua das Tulipas, 38, 2713-270 Sintra;'2010-12-14'
19654992074;075165220;Dinis Lourenço;961115159;Travessa da Felicidade, 66, 3122-599 Coimbra;'1956-03-31'
20940613058;139383730;Ricardo Braga;921725002;Rua dos Jasmins, 86, 4978-504 Viana do Castelo;'1952-05-16'
53582056120;338394954;Margarida Fernandes;920900063;Travessa do Sol, 28, 4980-836 Viana do Castelo;'2018-04-22'
58208415717;500536847;Rosa Valente;903914765;Praça da Paz, 7, 4133-846 Porto;'1988-11-20'
75691800348;372364309;Lara Araújo;913523034;Praça das Estrelas, 9, 4900-645 Viana do Castelo;'1985-09-09'
31442768152;199573251;Eduarda Moura;996645697;Rua das Violetas, 21, 2650-009 Amadora;'1959-05-22'
26729947440;364330634;Filipa Vieira;995983972;Praça da Sé, 93, 2780-455 Oeiras;'2001-11-21'
74693224884;323513788;Liliana Carvalho;999188643;Rua dos Jasmins, 6, 2430-472 Leiria;'1997-01-17'
96607407598;205455533;Júlia Gonçalves;992739976;Praça da Serenidade, 39, 2973-734 Setúbal;'2013-03-24'
74602425056;716274355;Andreia Duarte;982122396;Rua das Amendoeiras, 34, 4973-008 Braga;'1958-03-16'
94250004526;115337769;Carla Vaz;983802543;Rua dos Cedros, 23, 2454-102 Leiria;'2010-01-03'
41170878486;196467864;Josué Machado;925047989;Avenida das Rosas, 80, 2650-362 Amadora;'1983-01-31'
32123040077;317709573;Rita Melo;998664660;Rua das Violetas, 23, 7170-913 Évora;'1978-07-03'
22093806473;068643565;Ana Abreu;951205890;Travessa das Sombras, 9, 5693-279 Bragança;'1965-10-02'
33599942434;525241694;Júlia Gomes;910446506;Rua dos Jasmins, 24, 8106-716 Faro;'1986-02-12'
24046002879;409813003;Rosa Estevão;971840502;Avenida dos Aliados, 45, 4996-801 Viana do Castelo;'1952-06-10'
65846052287;362012728;Andreia Martins;917981308;Rua dos Narcisos, 100, 4005-508 Porto;'1983-02-24'
12014106340;414576486;Cristina Carvalho;945596290;Praça da Sé, 99, 2650-973 Amadora;'1966-04-23'
02530354617;939935631;Joaquim Araújo;976557509;Travessa da Felicidade, 97, 4841-940 Guimarães;'2010-08-23'
99758620217;847265326;Vânia Correia;906987982;Avenida da República, 72, 2712-193 Sintra;'1965-02-27'
18907838930;421798862;Jacinto Vaz;992338913;Travessa do Mar, 100, 2650-313 Amadora;'2016-11-27'
47482918560;301152944;Ana Bento;959865567;Praça das Ilusões, 90, 4392-379 Porto;'1993-01-18'
26296227162;028022640;Carlos Machado;919798877;Avenida da Montanha, 18, 1379-183 Lisboa;'2000-08-17'
50260618302;996662537;Ricardo Rodrigues;925279792;Travessa das Marés, 93, 3064-126 Coimbra;'2005-03-18'
96184221126;869219507;Tânia Miranda;967981884;Rua dos Jasmins, 38, 2952-999 Setúbal;'2020-01-28'
54296659546;509556057;Manuel Baptista;932697603;Avenida da Praia, 45, 8014-521 Faro;'2018-01-09'
76280889566;089821520;Catarina Cunha;930332761;Avenida das Colinas, 13, 3353-901 Coimbra;'2013-07-03'
83784013193;658920286;Vera Costa;946847232;Praça da Liberdade, 18, 2780-938 Oeiras;'2013-08-30'
26025297576;258268786;Jacinto Figueiredo;954880347;Rua dos Jasmins, 26, 2646-305 Cascais;'1972-10-20'
35280141961;917782994;Isabel Lourenço;932921417;Praça das Ilusões, 48, 2645-759 Cascais;'1972-03-16'
35636831013;107608060;Teresa Gonçalves;945364850;Rua dos Jasmins, 53, 4896-311 Guimarães;'1973-02-17'
89764860403;031728483;Manuel Rosa;986104588;Rua dos Cedros, 64, 2648-067 Cascais;'2003-11-04'
27310272380;385281294;Rui Estevão;914256278;Praça dos Desejos, 33, 2649-006 Cascais;'2022-07-17'
32066956370;107966592;Vanessa Pinheiro;999926986;Avenida Central, 89, 2646-694 Cascais;'1984-03-20'
86673164367;206725287;Tatiana Pinto;952671719;Travessa do Horizonte, 46, 2711-566 Sintra;'1957-10-14'
79934024107;189006205;Eva Brito;910131737;Avenida das Fontes, 15, 5012-827 Braga;'1950-12-20'
71016575904;997353933;Rosa Barbosa;995480586;Rua das Violetas, 8, 3104-818 Coimbra;'1964-08-04'
50737602848;345585684;Filipa Teles;993345250;Rua dos Pinheiros, 36, 2893-688 Almada;'2004-07-11'
84958028867;804980936;Eduarda Santana;945263260;Avenida das Colinas, 36, 3150-431 Coimbra;'1978-01-11'
95327108484;216905361;Teresa Teixeira;996339768;Travessa dos Lírios, 41, 4988-706 Braga;'1980-09-01'
56546707768;449271394;Vanessa Moura;998069661;Avenida dos Descobrimentos, 8, 2461-102 Leiria;'1987-02-14'
65873411457;628281438;Leonardo Teles;976377518;Praça de Espanha, 45, 4877-229 Braga;'1990-03-24'
13146981961;965077960;Jorge Braga;935231272;Praça da Harmonia, 67, 2650-921 Amadora;'1980-06-27'
72662629986;104785994;Sara Santiago;976126609;Avenida Central, 93, 3291-096 Coimbra;'1958-05-28'
65775846099;987934941;Carlos Cunha;990820331;Avenida das Acácias, 36, 4959-964 Viana do Castelo;'1960-04-29'
06529298816;598394048;Amélia Paulino;979553629;Travessa das Sombras, 2, 7028-336 Évora;'1999-02-21'
05511954326;867868634;Eduardo Pacheco;947842795;Rua dos Jasmins, 73, 4617-308 Vila Nova de Gaia;'1972-06-01'
55680322359;458281011;Sara Brito;901602355;Travessa da Esperança, 97, 2648-629 Cascais;'2000-11-01'
04585176380;241657870;Margarida Sousa;912783084;Avenida da Montanha, 18, 9124-210 Funchal;'1996-11-09'
79241420380;099857834;Liliana Silveira;934127682;Rua dos Jasmins, 51, 2434-713 Leiria;'1970-04-01'
53558146171;097314033;Eduardo Sousa;945756805;Avenida dos Descobrimentos, 77, 2650-477 Amadora;'2016-01-17'
14982409444;775691519;Daniela Carvalho;936473600;Avenida das Rosas, 56, 9145-897 Funchal;'1981-09-23'
32342145957;912412840;Vasco Freitas;965083279;Travessa dos Lírios, 55, 9266-315 Funchal;'1990-01-15'
60237092651;107780056;Rita Nunes;968433370;Avenida dos Aliados, 59, 5391-251 Bragança;'1972-08-08'
95207908322;452032615;Fernando Brito;967174637;Travessa das Rosas, 83, 9363-989 Funchal;'1958-03-05'
